Filename,T,P,HOA,Metal node,M%,UCV,D,ASA,AVAF,Adsorption
DB5-hypotheticalMOF_5010072_1_0_0_8_10_7,338.0,3.2,3.9961,Zn,5.0,2080.85,0.680015,453.123,0.27914,2.254831
DB0-m29_o90_o420_f0_pts.sym.77,298.0,0.1,5.163439,Fe,2.27,2493.62,0.687456,479.414,0.22122,0.339696
DB0-m3_o9_o25_f0_nbo.sym.97,313.0,16.0,5.634447,Zn,2.75,7652.52,0.511032,1470.88,0.38686,21.701935
DB0-m3_o16_o510_f0_fsc.sym.14,298.0,0.1,7.14739,Zn,3.39,1280.93,0.880539,240.618,0.1148,1.433509
DB0-m9_o12_o12_f0_sra.sym.16,313.0,16.0,6.344878,V,4.17,1495.09,1.18658,188.997,0.08914,6.557436
DB5-hypotheticalMOF_25108_0_0_1_14_2_4,313.0,0.4,6.816619,Zn,4.55,968.539,1.02709,122.213,0.03356,2.936085
DB0-m29_o81_o46_f0_pts.sym.79,298.0,0.1,5.816957,Fe,2.22,1923.06,0.798193,346.289,0.15108,0.743178
DB0-m2_o2_o25_f0_nbo.sym.82,313.0,16.0,3.202288,Cu,3.8,28547.1,0.270147,3915.27,0.68942,11.391896
DB0-m2_o11_o14_f0_nbo.sym.80,313.0,16.0,4.547407,Cu,5.08,5144.81,0.48963,1056.66,0.43496,17.1365
DB0-m3_o47_o159_f0_fsc.sym.40,338.0,0.26,7.300629,Zn,2.86,1261.98,1.00969,174.823,0.06758,1.909504
DB0-m2_o13_o23_f0_pcu.sym.10,338.0,0.26,4.740652,Cu,2.86,2342.18,0.776013,518.476,0.21088,0.307602
DB0-m3_o17_o23_f0_nbo.sym.60,298.0,1.0,4.55941,Zn,2.7,28952.8,0.252606,4073.11,0.65558,1.90831
DB0-m3_o6_o25_f0_nbo.sym.29,313.0,0.4,3.71637,Zn,2.11,16657.5,0.265219,2688.62,0.5979,0.55133
DB0-m2_o4_o14_f0_nbo.sym.24,313.0,0.4,3.932365,Cu,4.69,5081.9,0.659915,960.021,0.38654,0.29877
DB0-m2_o3_o22_f0_pcu.sym.69,338.0,3.2,4.059831,Cu,1.96,3719.63,0.439253,694.277,0.43768,3.00696
DB0-m2_o7_o21_f0_pcu.sym.142,313.0,0.4,3.869364,Cu,2.13,4017.69,0.397537,870.566,0.4326,0.520006
DB0-m2_o4_o28_f0_nbo.sym.5,313.0,0.4,3.92752,Cu,2.65,21683.9,0.37602,3999.98,0.50904,0.587869
DB6-cuf_7782,298.0,0.1,4.778119,Cu,2.27,2624.33,0.637661,631.97,0.24166,0.276957
DB5-hypotheticalMOF_5060404_0_0_2_12_13_7,298.0,0.1,5.009129,Cu,2.82,1700.05,0.689267,363.296,0.23002,0.494826
DB1-MIL47V-DABCO_B-fum_B_No1,298.0,0.1,5.342623,V,6.25,1583.43,1.05309,174.631,0.05536,0.260576
DB5-hypotheticalMOF_2460_3_0_0_25_26_7,298.0,1.0,3.601447,Zn,2.9,9066.14,0.243365,1286.66,0.65834,1.499036
DB0-m2_o1_o29_f0_nbo.sym.22,298.0,1.0,3.261323,Cu,3.03,25609.3,0.353592,4225.48,0.58724,1.012281
DB1-Zn2O8N2-ADC_A-irmof14_A_No391,313.0,16.0,5.762737,Zn,1.89,7619.57,0.542886,1575.67,0.37658,24.499015
DB0-m2_o4_o20_f0_nbo.sym.1,338.0,0.26,2.684492,Cu,5.45,26918.3,0.360767,4575.2,0.56622,0.169207
DB0-m2_o1_o6_f0_nbo.sym.77,338.0,0.26,3.474435,Cu,3.16,14737.9,0.590839,3141.35,0.27946,0.131727
DB0-m3_o19_yug,313.0,16.0,3.22268,Zn,9.09,19407.1,0.27579,2743.52,0.67276,12.93698
DB0-m3_o1_o21_f0_pcu.sym.103,313.0,16.0,6.961077,Zn,3.03,1504.49,0.716648,299.914,0.14218,14.700247
DB0-m3_o7_o18_f0_pcu.sym.13,298.0,0.1,4.893917,Zn,1.69,4481.23,0.418626,917.38,0.4117,0.414584
DB0-m29_o99_o46_f0_pts.sym.101,313.0,16.0,7.889532,Fe,2.02,2078.63,0.82481,314.927,0.08948,11.490488
DB0-m2_o8_o12_f0_pcu.sym.125,298.0,0.1,4.379207,Cu,2.13,2917.55,0.559964,696.631,0.2948,0.235654
DB5-hypotheticalMOF_5034985_0_0_1_12_11_9,313.0,16.0,5.888734,Zn,4.0,1266.15,0.764737,285.684,0.1496,13.574928
DB0-m3_o147_o13_f0_fsc.sym.12,313.0,16.0,7.889526,Zn,3.57,1055.75,1.25358,157.875,0.10714,8.026039
DB0-m3_o8_o25_f0_pcu.sym.14,313.0,0.4,4.015421,Zn,2.17,4367.25,0.357986,851.482,0.50034,0.550779
DB5-hypotheticalMOF_5023492_3_0_0_27_25_1,338.0,3.2,2.682414,Zn,4.3,8353.21,0.256083,1145.03,0.6718,1.45731
DB1-Cu2N8-AZO_B-irmof7_B_No384,313.0,16.0,6.996689,Cu,3.33,1583.59,0.853085,259.532,0.21398,13.06342
DB0-m3_o1510_o6_f0_fsc.sym.2,298.0,1.0,3.566523,Zn,2.33,2378.17,0.621101,531.749,0.2111,4.922995
DB0-m3_o7_o15_f0_pcu.sym.66,298.0,0.1,4.162323,Zn,1.56,3306.9,0.534228,569.6,0.33204,0.185717
DB0-m1_o2_o5_f0_pcu,298.0,1.0,3.197495,Zn,6.15,13640.2,0.423663,2700.35,0.50178,1.082498
DB1-Cu2O8N2-BDC_A-DPAC_A_No304,298.0,1.0,5.070975,Cu,3.57,2742.29,0.951593,450.123,0.19528,2.837381
DB0-m3_o13_o17_f0_pcu.sym.5,313.0,16.0,6.691812,Zn,2.22,2347.12,0.64774,462.59,0.24798,18.939845
DB0-m3_o1480_o25_f0_fsc.sym.43,338.0,0.26,5.810382,Zn,3.17,1290.51,0.890783,219.031,0.11088,0.903667
DB0-m29_o88_o109_f0_pts.sym.74,313.0,0.4,4.999317,Fe,2.08,2787.9,0.713707,552.839,0.2132,1.244277
DB0-m9_o5_o7_f0_sra.sym.10,338.0,0.26,7.237505,V,4.55,1333.05,1.34578,80.9811,0.01552,1.325289
DB5-hypotheticalMOF_5006715_3_2_0_15_21_4,313.0,0.4,5.127962,Zn,6.35,5335.13,0.866486,782.808,0.0804,0.995285
DB0-m3_o150_o159_f0_fsc.sym.99,338.0,3.2,6.053866,Zn,2.82,1735.06,0.745891,355.249,0.2117,5.308056
DB0-m9_o17_o18_f0_sra.sym.10,298.0,0.1,6.297382,V,2.78,2674.36,0.951809,281.157,0.02946,0.725748
DB0-m3_o26_o29_f0_pcu.sym.41,338.0,0.26,3.409453,Zn,1.52,7876.46,0.311975,1260.35,0.59358,0.236446
DB0-m29_o89_o45_f0_pts.sym.73,298.0,0.1,4.929325,Fe,2.7,2235.7,0.748033,472.304,0.2304,0.432885
DB0-m3_o19_o24_f0_pcu.sym.75,313.0,0.4,5.559963,Zn,3.85,1390.28,0.813535,272.689,0.14964,1.31338
DB6-cuf_9995,298.0,0.1,4.691086,Cu,2.38,2619.86,0.580403,609.268,0.30458,0.293023
DB0-m3_o1520_o14_f0_fsc.sym.25,338.0,3.2,8.086413,Zn,3.45,1025.72,1.15144,121.474,0.05988,5.293607
DB0-m3_o14_o19_f0_nbo.sym.82,298.0,1.0,4.776385,Zn,3.7,11357.6,0.510431,2189.82,0.37926,2.926905
DB0-m2_o16_o29_f0_pcu.sym.42,313.0,16.0,6.659073,Cu,1.47,3924.23,0.601371,849.367,0.25878,22.263826
DB0-m3_o9_o27_f0_pcu.sym.28,298.0,0.1,4.86374,Zn,2.0,3763.81,0.482475,666.355,0.44036,0.222939
DB0-m2_o7_o9_f0_nbo.sym.148,298.0,0.1,3.983134,Cu,2.8,26737.3,0.271161,3894.62,0.63232,0.168401
DB0-m3_o16_o42_f0_fsc.sym.42,313.0,0.4,8.289859,Zn,3.23,1086.97,1.11428,130.305,0.04564,5.016699
DB0-m3_o440_o156_f0_fsc.sym.78,338.0,0.26,6.624486,Zn,1.96,2015.17,0.8468,363.734,0.06744,2.236836
DB0-m2_o17_o25_f0_pcu.sym.87,298.0,0.1,5.528905,Cu,1.56,3233.48,0.678941,654.953,0.20834,0.642174
DB0-m2_o5_o11_f0_nbo.sym.41,298.0,0.1,3.8991,Cu,6.52,7335.68,0.583964,1692.17,0.33434,0.125249
DB0-m3_o12_o22_f0_pcu.sym.140,298.0,0.1,6.226001,Zn,3.33,1226.54,1.04685,123.648,0.0479,0.74109
DB0-m29_o82_o53_f0_pts.sym.20,338.0,0.26,6.093823,Fe,2.08,2922.53,0.6349,682.137,0.25094,0.839275
DB0-m3_o16_o19_f0_pcu.sym.28,338.0,0.26,4.145549,Zn,3.12,2015.19,0.598481,452.176,0.28942,0.302256
DB1-Cu2O8-ADC_A-BDC_A_No1272,338.0,3.2,4.05291,Cu,3.45,3744.71,0.576038,868.988,0.28938,3.198519
DB0-m3_o23_o25_f0_pcu.sym.52,313.0,0.4,5.168007,Zn,2.04,3786.88,0.454941,845.191,0.38728,0.979508
DB0-m2_o8_o18_f0_pcu.sym.96,298.0,1.0,4.90885,Cu,1.49,3903.31,0.53529,816.302,0.29956,3.033852
DB7-ddmof_2841,313.0,16.0,4.592938,Co,3.43,6798.63,0.499942,1200.87,0.43124,18.777389
DB0-m29_o84_o172_f0_pts.sym.44,298.0,1.0,4.839317,Fe,1.22,5067.06,0.574669,1113.06,0.25512,3.566499
DB6-cuf_10283,298.0,1.0,5.041038,Cu,3.23,1897.38,0.729464,486.737,0.19106,2.329258
DB0-m2_o4_o7_f0_nbo.sym.87,298.0,0.1,3.672465,Cu,3.3,16374.4,0.428467,3032.06,0.47254,0.125854
DB0-m29_o80_o51_f0_pts.sym.52,313.0,0.4,5.75867,Fe,2.13,2467.02,0.674722,547.825,0.19498,2.328224
DB0-m3_o500_o14_f0_fsc.sym.1,338.0,3.2,7.264872,Zn,3.85,851.852,1.1953,97.0093,0.04206,3.900888
DB0-m2_o7_o8_f0_pcu.sym.107,313.0,0.4,3.652865,Cu,2.0,4867.55,0.385406,986.662,0.47162,0.450506
DB0-m3_o16_o23_f0_pcu.sym.40,298.0,1.0,6.430179,Zn,1.69,2686.92,0.684583,516.936,0.14216,4.786593
DB0-m2_o23_o29_f0_pcu.sym.106,338.0,3.2,4.136643,Cu,1.35,6313.26,0.365161,1168.97,0.47856,3.275154
DB0-m3_o38_o39_f0_fof.sym.28,298.0,0.1,6.724023,Zn,3.16,7940.9,0.861501,1165.48,0.10456,1.884265
DB0-m29_o93_o102_f0_pts.sym.90,338.0,3.2,4.91727,Fe,2.47,2368.85,0.673155,432.01,0.26256,4.435227
DB13-nbo-Syn033974,298.0,1.0,5.261987,Cu,2.5,18265.0,0.480349,3479.82,0.4031,3.419672
DB0-m29_o84_o47_f0_pts.sym.8,313.0,16.0,9.052078,Fe,2.7,1710.17,0.839162,328.967,0.1342,14.172046
DB0-m29_o97_o102_f0_pts.sym.57,313.0,0.4,5.898656,Fe,2.0,2704.8,0.705364,467.675,0.23966,1.663169
DB0-m23_o11_o11_f0_pcu,338.0,0.26,7.382057,Cd,4.35,935.473,1.09548,139.934,0.06474,1.982798
DB0-m2_o15_o28_f0_nbo.sym.40,298.0,0.1,4.111332,Cu,2.48,21647.4,0.458873,4139.44,0.47612,0.171778
DB5-hypotheticalMOF_5061135_0_0_2_18_26_8,338.0,0.26,4.132062,Cu,1.85,4942.88,0.412531,974.478,0.47168,0.222586
DB0-m3_o11_o17_f0_nbo.sym.103,338.0,0.26,5.509916,Zn,2.97,14842.9,0.619603,3026.01,0.34328,0.451731
DB0-m3_o1500_o159_f0_fsc.sym.52,338.0,3.2,5.519554,Zn,3.12,1689.46,0.948576,283.938,0.24492,4.945901
DB0-m2_o13_o15_f0_pcu.sym.45,313.0,16.0,7.479702,Cu,2.5,1595.06,0.886693,250.684,0.08776,10.995879
DB6-cuf_4451,338.0,0.26,4.709379,Cu,1.89,3691.96,0.469515,800.434,0.3377,0.31251
DB0-m2_o15_o25_f0_nbo.sym.56,298.0,0.1,4.346686,Cu,3.26,14748.7,0.522997,2860.68,0.41118,0.175624
DB0-m3_o14_o23_f0_nbo.sym.3,338.0,0.26,4.210341,Zn,3.61,7606.62,0.391556,1339.27,0.51132,0.271016
DB0-m3_o2_o25_f0_nbo.sym.105,298.0,0.1,4.998079,Zn,2.52,29426.0,0.3063,4372.61,0.60554,0.206331
DB0-m3_o25_o146_f0_fsc.sym.65,298.0,1.0,8.315705,Zn,1.14,2644.56,1.11016,100.382,0.01056,2.353894
DB0-m2_o27_o28_f0_pcu.sym.27,338.0,0.26,3.540482,Cu,1.82,7973.41,0.280275,1165.19,0.6455,0.218541
DB0-m3_o21_o22_f0_pcu.sym.61,338.0,0.26,4.138799,Zn,2.94,1970.0,0.549004,405.252,0.29626,0.246428
DB0-m3_o470_o23_f0_fsc.sym.50,298.0,1.0,8.153408,Zn,3.03,1302.39,0.89414,239.222,0.10964,5.10846
DB0-m29_o91_o173_f0_pts.sym.28,298.0,1.0,3.713936,Fe,1.25,11706.2,0.308444,1772.54,0.60746,1.357423
DB0-m2_o31_o7_jea,313.0,16.0,3.933262,Cu,5.0,4968.31,0.35989,971.931,0.53228,18.187114
DB0-m3_o6_o28_f0_pcu.sym.37,298.0,0.1,3.908371,Zn,1.92,5667.72,0.328025,1074.03,0.52444,0.210721
DB0-m9_o20_o25_f0_sra.sym.13,298.0,1.0,5.35743,V,4.88,2519.55,0.708044,520.662,0.19156,2.114264
DB5-hypotheticalMOF_5188_1_0_0_1_21_6,298.0,0.1,3.222163,Zn,6.9,3524.98,0.419714,774.162,0.47278,0.126576
DB0-m3_o28_thj,298.0,1.0,4.165391,Zn,1.96,65068.9,0.116329,4598.25,0.83888,2.076847
DB0-m3_o6_o20_f0_pcu.sym.58,313.0,0.4,4.460991,Zn,1.56,3511.69,0.71662,512.155,0.17964,0.626094
DB12-VICDOC_clean,298.0,1.0,8.86179,Fe,2.7,2134.03,1.14596,119.728,0.00928,2.884795
DB0-m3_o146_o158_f0_fsc.sym.25,338.0,0.26,4.924412,Zn,2.22,2426.15,0.796273,505.346,0.19724,0.575523
DB0-m29_o84_o46_f0_pts.sym.70,298.0,1.0,6.958907,Fe,2.67,1502.67,0.962767,232.55,0.0837,4.404161
DB1-Cu2O8N2-ADC_A-irmof8_A_No625,298.0,1.0,4.055175,Cu,2.13,3589.14,0.493959,706.941,0.43128,1.875744
DB0-m2_o14_o95_f0_fsc,313.0,16.0,8.467529,Cu,4.0,844.337,1.19472,126.208,0.0978,7.698206
DB0-m29_o89_o420_f0_pts.sym.62,298.0,0.1,6.010291,Fe,2.53,2172.64,0.702599,452.171,0.20334,0.704298
DB12-RONSIY_freeONLY,298.0,0.1,10.321067,Cu,2.0,2571.34,1.22435,131.442,0.0135,1.508955
DB0-m3_o19_o150_f0_fsc.sym.25,298.0,0.1,6.953595,Zn,3.45,1313.16,0.96252,241.419,0.06966,1.34943
DB0-m3_o1_o13_f0_pcu.sym.81,313.0,16.0,8.198863,Zn,3.23,1402.07,0.896817,242.784,0.13782,12.979937
DB0-m29_o82_o150_f0_pts.sym.83,313.0,16.0,7.322028,Fe,2.13,2507.84,0.658451,592.263,0.18148,18.521049
DB0-m3_o2_o5_f0_nbo.sym.51,298.0,0.1,3.466977,Zn,2.91,16962.9,0.456176,3222.24,0.4595,0.137713
DB0-m29_o80_o111_f0_pts.sym.60,313.0,16.0,7.506338,Fe,1.92,2758.66,0.693738,571.263,0.2114,18.391677
DB0-m2_o2_o24_f0_nbo.sym.62,313.0,0.4,4.632347,Cu,2.07,19237.3,0.480568,4064.57,0.36536,1.109053
DB0-m2_o26_o29_f0_pcu.sym.52,313.0,16.0,3.926192,Cu,1.25,7537.57,0.401851,1228.35,0.52908,18.897789
DB0-m29_o90_o78_f0_pts.sym.44,338.0,0.26,5.76656,Fe,2.22,2454.52,0.701109,445.75,0.23924,0.43697
DB0-m3_o1_o146_f0_fsc.sym.76,338.0,0.26,6.064,Zn,2.33,1662.0,0.844766,257.968,0.08538,1.170658
DB13-lvt-Syn034820,338.0,3.2,4.50963,Cu,3.03,15643.8,0.636533,2862.08,0.34084,3.824504
DB0-m2_o15_o25_f0_nbo.sym.18,298.0,1.0,5.609891,Cu,2.4,14729.3,0.520253,2957.74,0.3308,2.347104
DB7-ddmof_17425,298.0,1.0,3.254945,Co,2.32,20808.5,0.26745,2815.18,0.65458,1.304233
DB0-m3_o51_o4_f0_fsc.sym.35,338.0,0.26,6.987453,Zn,3.23,1040.55,1.10634,81.5078,0.0264,1.437784
DB5-hypotheticalMOF_5038446_1_0_1_15_9_7,338.0,0.26,4.435218,Zn,3.92,1455.68,0.660673,330.368,0.23358,0.280517
DB0-m3_o1_o16_f0_pcu.sym.8,298.0,0.1,5.176242,Zn,3.57,1409.61,0.915317,237.337,0.12634,0.455748
DB0-m2_o23_o27_f0_pcu.sym.1,338.0,0.26,4.040639,Cu,2.27,4404.8,0.321123,841.297,0.53506,0.268301
DB0-m2_o19_o25_f0_nbo.sym.16,313.0,0.4,2.959373,Cu,4.92,17777.1,0.294823,3318.02,0.59174,0.269897
DB0-m2_o11_o29_f0_pcu.sym.35,338.0,3.2,5.029087,Cu,2.0,2900.72,0.611315,683.483,0.23252,6.242978
DB1-Zn2O8N2-BDC_A-irmof10_A_No213,298.0,0.1,5.728739,Zn,4.08,2844.1,0.905021,514.665,0.21092,0.451405
DB7-ddmof_16304,313.0,0.4,3.990943,Cd,3.17,37019.5,0.308351,4802.08,0.6646,0.492778
DB0-m3_o3_o11_f0_pcu.sym.82,338.0,3.2,4.409686,Zn,1.96,3962.89,0.436017,805.302,0.4299,3.312121
DB0-m29_o90_o93_f0_pts.sym.99,298.0,1.0,4.804787,Fe,2.22,2633.39,0.668634,506.394,0.25562,2.902635
DB0-m2_o5_o24_f0_nbo.sym.82,298.0,0.1,5.162528,Cu,4.35,7192.49,0.819256,1447.86,0.14802,0.324543
DB0-m3_o27_o27_f0_pcu.sym.64,298.0,0.1,4.767915,Zn,1.06,13914.2,0.347621,2292.43,0.49122,0.350122
DB0-m3_o2_o25_f0_nbo.sym.27,313.0,0.4,3.865553,Zn,3.8,29427.0,0.2421,3836.23,0.70406,0.415803
DB0-m3_o43_o14_f0_fsc.sym.2,338.0,3.2,6.354341,Zn,3.28,1200.67,0.936673,195.197,0.09058,5.512305
DB6-cuf_9478,313.0,0.4,4.623829,Cu,2.33,2865.95,0.514378,670.395,0.29328,0.886003
DB7-ddmof_41,298.0,0.1,6.355577,Ni,7.14,10882.8,1.27465,1937.23,0.15498,0.219467
DB1-Zn2O8N2-AZO_A-BDC_A_No93,313.0,16.0,4.057595,Zn,2.78,3124.69,0.748525,637.173,0.38198,13.220534
DB0-m2_o5_o7_f0_nbo.sym.15,298.0,0.1,3.573322,Cu,4.76,11858.9,0.581903,2785.09,0.3677,0.096
DB0-m2_o12_o14_f0_pcu.sym.77,338.0,3.2,6.515055,Cu,3.85,1077.94,0.957341,133.257,0.05616,4.532003
DB13-nbo-Syn033305,298.0,1.0,4.408151,Cu,3.57,11334.2,0.6465,2169.93,0.31382,2.238252
DB0-m3_o48_o156_f0_fsc.sym.3,298.0,1.0,6.92589,Zn,2.27,1627.77,0.931932,310.278,0.0798,4.517979
DB0-m2_o14_o15_f0_nbo.sym.67,298.0,1.0,4.676218,Cu,3.9,4999.07,0.606852,974.538,0.35794,2.316855
DB7-ddmof_3874,298.0,0.1,5.784099,Co,4.44,10608.4,0.80061,2066.07,0.32742,0.235448
DB0-m2_o1_lcs,298.0,1.0,4.056902,Cu,5.88,17909.2,0.506611,3571.51,0.43654,1.48185
DB0-m3_o8_o10_f0_pcu.sym.88,313.0,16.0,6.461296,Zn,2.56,2380.87,0.570076,598.787,0.28872,20.736089
DB12-BEPVOJ01_freeONLY,298.0,0.1,7.127701,Cu,5.77,1409.92,1.3287,83.9433,0.01564,0.683089
DB0-m2_o3_o6_f0_nbo.sym.109,313.0,16.0,3.203667,Cu,1.99,47471.5,0.208736,5602.35,0.70016,16.86383
DB0-m3_o45_o158_f0_fsc.sym.3,298.0,0.1,6.597486,Zn,2.7,1468.32,0.847482,315.646,0.132,1.524995
DB0-m9_o23_o23_f0_sra.sym.27,298.0,0.1,5.867445,V,3.12,3450.09,0.902885,758.394,0.14882,0.459963
DB0-m3_o14_o20_f0_pcu.sym.49,313.0,16.0,6.529582,Zn,3.45,1569.59,0.733395,307.853,0.22084,14.998801
DB0-m9_o17_o25_f0_sra.sym.62,338.0,3.2,9.633737,V,2.33,3139.85,0.92295,100.292,0.00744,6.387651
DB0-m3_o6_o23_f0_pcu.sym.40,338.0,0.26,4.278097,Zn,1.45,3860.33,0.555684,784.675,0.26538,0.278293
DB0-m3_o490_o156_f0_fsc.sym.50,298.0,1.0,7.438252,Zn,2.17,1593.85,1.03722,243.599,0.08182,4.643638
DB0-m2_o15_o19_f0_pcu.sym.1,313.0,16.0,6.90454,Cu,3.23,1235.85,0.950764,225.218,0.10864,10.474751
DB6-cuf_4007,313.0,16.0,6.257595,Cu,1.82,2632.65,0.692517,608.327,0.15134,16.732633
DB0-m2_o25_o27_f0_nbo.sym.20,313.0,16.0,3.119571,Cu,3.19,39142.9,0.197398,4689.38,0.72884,15.720865
DB0-m3_o8_o27_f0_pcu.sym.62,338.0,3.2,4.104769,Zn,1.43,5258.83,0.419322,1047.93,0.39994,3.671773
DB0-m3_o16_o470_f0_fsc.sym.1,313.0,0.4,7.468873,Zn,3.57,1065.59,1.03041,163.034,0.07868,5.234753
DB5-hypotheticalMOF_29324_0_0_2_25_21_10,338.0,3.2,4.101025,Cu,1.89,4131.06,0.373023,821.59,0.45186,3.455441
DB0-m3_o25_o113_f0_fsc.sym.47,338.0,3.2,7.224412,Zn,3.51,1147.88,1.00426,191.016,0.1656,6.610848
DB0-m3_o450_o23_f0_fsc.sym.134,313.0,16.0,7.498091,Zn,2.56,1534.89,0.823719,253.711,0.08598,11.322374
DB0-m3_o540_o156_f0_fsc.sym.71,298.0,0.1,6.527715,Zn,1.45,3482.03,0.668597,578.636,0.30424,1.01971
DB0-m2_o25_o27_f0_pcu.sym.108,298.0,0.1,5.206383,Cu,1.72,4442.37,0.426122,907.08,0.41054,0.348632
DB0-m2_o7_o19_f0_nbo.sym.61,338.0,0.26,2.576937,Cu,3.7,29146.9,0.256864,4187.95,0.67738,0.157767
DB1-Cu2N8-ADC_B-BDC_B_No149,298.0,1.0,7.325089,Cu,4.76,2130.16,0.967149,331.285,0.18814,4.316942
DB0-m2_o2_o22_f0_nbo.sym.64,298.0,1.0,2.890345,Cu,3.45,19207.9,0.346932,2942.41,0.59182,0.811561
DB6-cuf_10820,338.0,0.26,4.668529,Cu,2.63,2311.17,0.577437,470.088,0.28238,0.388337
DB0-m2_o11_o29_f0_pcu.sym.55,298.0,0.1,4.971123,Cu,1.89,2903.11,0.644006,668.377,0.21502,0.588188
DB0-m3_o147_o21_f0_fsc.sym.17,313.0,16.0,9.924849,Zn,3.03,1151.51,0.968058,134.606,0.0329,9.162981
DB0-m3_o2_o17_f0_pcu.sym.90,298.0,0.1,4.427517,Zn,2.17,3207.87,0.490499,632.986,0.36896,0.32813
DB0-m29_o85_o1470_f0_pts.sym.100,298.0,0.1,6.348842,Fe,2.22,2084.06,0.826486,391.596,0.1297,0.830872
DB0-m3_o160_o450_f0_fsc.sym.67,298.0,0.1,6.063105,Zn,2.9,1458.71,0.849604,286.859,0.12688,0.961042
DB0-m3_o158_o151_f0_fsc.sym.53,338.0,3.2,5.354758,Zn,2.08,2219.56,0.740326,388.345,0.1666,5.117723
DB6-cuf_5496,313.0,16.0,5.506788,Cu,1.82,3340.5,0.529908,622.168,0.35544,22.509596
DB0-m29_o84_o420_f0_pts.sym.3,298.0,0.1,5.838113,Fe,2.7,1914.86,0.756374,381.953,0.18528,0.634833
DB0-m2_o25_o28_f0_pcu.sym.35,338.0,0.26,3.792044,Cu,1.96,5396.44,0.333537,1077.63,0.52426,0.255598
DB0-m2_o5_o25_f0_nbo.sym.70,298.0,0.1,4.045651,Cu,3.3,10839.2,0.558454,2472.62,0.29532,0.155314
DB12-EDUVOO_clean,338.0,3.2,3.934934,Zn,4.21,10160.0,0.373403,1819.97,0.55522,2.769309
DB0-m29_o91_o510_f0_pts.sym.41,298.0,0.1,5.324491,Fe,2.08,3178.8,0.621815,768.692,0.2649,0.391706
DB6-pMOF_349,298.0,1.0,3.751815,Cu,3.12,1800.21,0.654558,452.179,0.21218,3.979993
DB0-m9_o16_o25_f0_sra.sym.87,298.0,0.1,5.867473,V,2.94,2885.65,0.837194,432.45,0.13638,0.607242
DB5-hypotheticalMOF_29420_2_1_2_25_25_2,338.0,3.2,5.815979,Cu,2.5,5032.62,0.733381,1178.59,0.14216,4.276335
DB0-m2_o7_o24_f0_pcu.sym.18,338.0,3.2,4.229698,Cu,2.78,3096.84,1.00068,612.183,0.2951,1.71817
DB6-cuf_9282,313.0,16.0,5.404551,Cu,1.92,3667.15,0.479022,850.916,0.34228,24.397398
DB0-m3_o7_o18_f0_pcu.sym.75,298.0,0.1,4.303142,Zn,2.04,4480.02,0.372728,928.61,0.47426,0.252361
DB0-m9_o1_o4_f0_sra.sym.50,298.0,0.1,7.715952,V,4.65,1524.1,1.09861,195.268,0.07882,1.095282
DB0-m9_o16_o17_f0_sra.sym.54,338.0,0.26,7.132441,V,2.63,2688.74,0.978881,288.739,0.05214,1.679006
DB0-m3_o17_o450_f0_fsc.sym.25,298.0,0.1,5.237475,Zn,3.12,1451.53,0.944064,221.009,0.2207,0.563968
DB0-m3_o17_o47_f0_fsc.sym.47,338.0,3.2,6.237084,Zn,2.78,1253.3,1.08296,185.121,0.12364,5.756338
DB0-m3_o24_o83_f0_fsc.sym.11,313.0,16.0,9.389646,Zn,3.7,882.242,1.26706,114.306,0.0821,7.165084
DB0-m2_o1_o12_f0_pcu.sym.92,298.0,1.0,5.187529,Cu,4.35,1131.99,0.896921,176.088,0.14414,2.236029
DB1-Al2O6-BDC_B-fum_B_No149,338.0,0.26,9.847984,Al,5.26,572.272,1.24243,70.3121,0.06296,4.448665
DB0-m2_o11_o29_f0_nbo.sym.38,338.0,0.26,3.206404,Cu,2.52,26282.2,0.415317,4998.63,0.51776,0.13017
DB0-m2_o18_o26_f0_pcu.sym.33,338.0,0.26,6.026314,Cu,1.37,3256.07,0.662167,680.271,0.15272,0.790855
DB0-m3_o12_o16_f0_pcu.sym.26,313.0,16.0,7.043071,Zn,3.85,1421.57,0.874876,270.028,0.1514,14.011441
DB0-m29_o80_o149_f0_pts.sym.8,338.0,3.2,6.119136,Fe,2.53,2118.64,0.902871,355.252,0.14336,5.738898
DB1-Cu2O8-ADC_A-AZO_A_No47,338.0,3.2,3.463875,Cu,3.33,6035.87,0.383809,1318.77,0.4648,2.191603
DB1-Cu2O8N2-irmof14_A-irmof7_A_No77,313.0,0.4,6.406258,Cu,2.25,3630.17,0.890876,670.67,0.12112,3.805415
DB0-m2_o13_o13_f0_pcu.sym.9,298.0,0.1,4.801291,Cu,3.12,3772.21,0.631773,794.653,0.2766,0.361934
DB0-m3_o47_o23_f0_fsc.sym.15,313.0,16.0,7.721614,Zn,2.27,1358.88,0.954993,177.39,0.06772,9.151613
DB0-m3_o44_o15_f0_fsc.sym.23,313.0,0.4,8.102764,Zn,3.12,1088.15,1.18002,114.029,0.04886,4.477084
DB5-hypotheticalMOF_5044300_0_0_1_20_20_7,338.0,3.2,4.290364,Zn,1.53,3831.29,0.429036,859.164,0.35806,4.031795
DB0-m3_o17_o24_f0_nbo.sym.15,313.0,0.4,4.608845,Zn,3.45,19480.0,0.33854,3289.32,0.56896,0.661368
